Node Number;X Location (m);Y Location (m);Z Location (m)
2719;0.34936;-6.72E-02;6.7797
2720;0.44333;-8.57E-02;6.7393
2721;0.2906;-0.15169;6.7915
2722;0.42084;-0.19562;6.7373
2723;0.52461;-0.10213;6.6913
2724;0.50372;-0.21134;6.6877
2725;0.16605;-1.55E-02;6.8208
2726;0.13709;2.45E-02;6.8228
2727;0.27518;-2.71E-02;6.8029
2728;0.23291;3.84E-02;6.8114
2729;0.17069;2.60E-02;6.8202
2730;0.44442;-4.51E-02;6.7418
2731;0.30527;3.11E-02;6.7952
2732;0.38143;1.94E-02;6.7703
2733;0.4719;1.41E-02;6.7289
2734;-0.28759;-2.84E-02;6.7998
2735;-0.19669;-3.66E-02;6.8169
2736;-0.22658;6.16E-02;6.8116
2737;-0.16592;3.09E-02;6.8206
2738;-0.28652;-5.45E-02;6.7991
2739;-0.38749;-7.45E-02;6.7651
2740;-0.31432;5.90E-02;6.7915
2741;-0.29697;-8.53E-02;6.7944
2742;-0.21785;-0.14342;6.8093
2743;-0.32235;-0.16475;6.7807
2744;-0.42211;-0.20367;6.7359
2745;0.5184;-0.42451;6.665
2746;-0.5184;-0.42451;6.665
2747;-0.48544;-0.48326;6.6661
2748;0.50766;-0.47806;6.657
2749;0.74878;-0.5147;6.4425
2750;0.99165;-0.82436;6.1412
2751;1.1901;-0.98925;5.7817
2752;-0.99187;-0.82454;6.1408
2753;-1.1904;-0.98943;5.7812
2754;-0.72462;-0.51375;6.4697
2755;0.37289;-0.24902;6.756
2756;0.17954;-0.16072;6.8153
2757;-0.35588;-0.2621;6.7626
2758;-1.0721;-2.2677;4.5199
2759;-0.94903;-2.5319;3.9438
2760;-1.3204;-2.1885;4.3284
2761;-1.335;-2.3014;3.9911
2762;-0.84511;-2.4083;4.3435
2763;-1.1397;-2.6522;3.3844
2764;-1.509;-2.3603;3.4253
2765;-1.1705;-2.7589;2.9816
2766;-1.0406;-1.7252;5.4985
2767;-1.196;-1.9133;5.1426
2768;-1.0067;-2.0558;5.0525
2769;-1.1551;-1.7865;5.3475
2770;-0.74776;-2.0185;5.207
2771;-0.80556;-1.8576;5.4283
2772;-0.28121;-0.69884;6.6011
2773;-0.34289;-0.56111;6.6745
2774;-1.1878;-1.5694;5.5021
2775;-0.85062;-1.4953;5.8191
2776;-0.8721;-1.6694;5.6322
2777;-1.2264;-2.0361;4.8819
2778;-1.3301;-1.7199;5.1368
2779;-1.4275;-1.9004;4.6663
2780;-0.47611;-0.95213;6.3961
2781;-0.64616;-0.92533;6.3755
2782;-0.64519;-1.253;6.1163
2783;-0.3933;-0.68942;6.5882
2784;-0.48456;-0.8221;6.4852
2785;-1.2892;-2.1074;4.609
2786;-0.76919;-2.155;4.952
2787;-0.80786;-2.3018;4.6192
2788;-1.1908;-2.5084;3.7122
2789;-0.80086;-2.8044;3.2384
2790;-0.67;-2.5703;4.0449
2791;-1.5054;-2.0715;4.0657
2792;-0.54233;-0.66479;6.5625
2793;-0.63853;-1.6114;5.7487
2794;-0.54034;-2.2641;4.7801
2795;-0.59033;-1.9493;5.3344
2796;1.0721;-2.2675;4.5204
2797;0.94791;-2.5312;3.9467
2798;1.3204;-2.1884;4.329
2799;1.3347;-2.2999;3.9959
2800;0.84509;-2.4082;4.344
2801;1.1534;-2.6434;3.3914
2802;1.5188;-2.3452;3.4332
2803;1.1906;-2.7493;2.9862
2804;1.0258;-1.7329;5.4987
2805;1.1959;-1.9131;5.1431
2806;1.0066;-2.0556;5.0529
2807;1.155;-1.7861;5.348
2808;0.7477;-2.0184;5.2073
2809;0.78762;-1.8521;5.4392
2810;0.76348;-1.5072;5.835
2811;1.1727;-1.571;5.5213
2812;0.83473;-1.6658;5.6474
2813;1.2263;-2.0359;4.8824
2814;1.33;-1.7195;5.1374
2815;1.4274;-1.9003;4.6669
2816;0.43277;-0.76232;6.5345
2817;0.45901;-0.97101;6.3847
2818;0.33728;-0.71444;6.5824
2819;0.48015;-0.85551;6.4638
2820;0.41251;-0.62719;6.6208
2821;0.5672;-0.75578;6.5048
2822;0.5088;-0.5997;6.6068
2823;0.5613;-1.2673;6.1191
2824;0.62002;-0.96185;6.3583
2825;0.5497;-1.6066;5.7659
2826;0.41016;-0.55394;6.6613
2827;1.2891;-2.1072;4.6096
2828;0.76913;-2.1548;4.9523
2829;0.80784;-2.3016;4.6196
2830;1.1892;-2.5065;3.7195
2831;0.80477;-2.8028;3.2411
2832;0.66894;-2.5694;4.0477
2833;1.5049;-2.0702;4.0705
2834;0.54033;-2.264;4.7804
2835;0.5728;-1.9428;5.3454
2836;1.45E-02;0.28509;6.8011
2837;-0.15644;0.17156;6.8122
2838;2.32E-02;0.2023;6.8167
2839;-9.92E-02;0.12958;6.8212
2840;-0.12776;0.26296;6.7994
2841;8.83E-02;0.29128;6.7962
2842;0.21311;0.33047;6.7664
2843;-5.89E-02;0.3675;6.7746
2844;0.33273;9.54E-02;6.7833
2845;0.1904;0.15396;6.8099
2846;0.3051;0.19019;6.7789
2847;0.19824;8.26E-02;6.815
2848;0.37736;0.18282;6.7551
2849;-0.18884;0.10639;6.8147
2850;-0.22406;0.23796;6.7897
2851;0.22447;0.24857;6.7872
2852;0.1267;0.1318;6.8193
2853;0.69265;2.1689;4.2357
2854;0.42831;2.0741;4.6194
2855;0.70955;1.8339;4.9435
2856;1.3397;1.7597;4.3968
2857;1.0255;2.0953;4.095
2858;1.1067;1.7018;4.8135
2859;-0.5653;2.0828;4.5255
2860;-0.89965;1.879;4.6976
2861;-1.452;1.8086;4.129
2862;-0.72783;2.2311;4.0596
2863;-1.1126;2.0962;3.9928
2864;-1.2699;1.7041;4.6024
2865;-1.1434;0.76623;5.81
2866;-0.96851;1.4541;5.3223
2867;-0.80761;1.0599;5.8639
2868;-1.3719;0.88177;5.4862
2869;-0.71798;1.371;5.5955
2870;-1.2895;1.2743;5.2201
2871;0.63253;1.0292;6.0146
2872;-0.1819;1.0589;6.1697
2873;0.3329;1.3848;5.751
2874;0.5821;0.77619;6.2836
2875;-2.12E-02;1.3362;5.8592
2876;-0.24113;2.6925;3.0037
2877;0.38698;2.5301;3.4986
2878;0.76269;2.4921;3.3547
2879;0.88848;2.5709;2.9444
2880;-3.32E-02;2.5893;3.4081
2881;-2.2412;0.7142;4.0457
2882;-2.2005;1.1201;3.7455
2883;-2.4692;0.93977;3.2309
2884;-2.6169;0.55267;3.1102
2885;2.1081;1.4295;3.5344
2886;2.1325;1.61;3.1197
2887;1.7754;1.6814;3.808
2888;1.4858;2.0826;3.5021
2889;1.631;2.1253;3.0934
2890;1.9275;1.891;3.015
2891;1.3368;0.90465;5.5085
2892;1.7092;1.1694;4.725
2893;1.8791;0.71058;4.8574
2894;1.4598;1.1604;5.1329
2895;-1.3541;2.3496;2.9731
2896;-1.8595;1.7824;3.4504
2897;-2.1664;1.6422;2.9499
2898;-1.5236;2.1306;3.3108
2899;0.78187;1.3149;5.6183
2900;0.97507;0.6157;6.0793
2901;1.1497;1.1714;5.4721
2902;-0.61447;2.535;3.3476
2903;-1.0458;2.4115;3.2789
2904;0.13297;2.2456;4.3036
2905;0.75425;2.3291;3.8003
2906;4.20E-03;2.4279;3.8527
2907;-1.9798;1.1358;4.2214
2908;-1.8386;0.67821;4.9568
2909;-1.7729;1.0831;4.7102
2910;-0.47126;1.9568;4.8496
2911;0.20479;1.915;5.0218
2912;-0.2454;2.2719;4.2151
2913;-0.22586;1.8565;5.1235
2914;2.361;1.1433;3.2973
2915;2.0182;1.2585;3.9793
2916;2.2046;0.73784;4.1152
2917;2.4865;0.79391;3.3418
2918;-0.86595;0.71658;6.1132
2919;-1.376;0.51258;5.6959
2920;-0.55211;1.6677;5.3079
2921;-1.1413;1.6026;4.9414
2922;-0.43164;1.263;5.8613
2923;0.86169;1.5822;5.2383
2924;9.33E-02;1.6382;5.4728
2925;2.5374;0.9802;2.9444
2926;2.2313;1.6385;2.7911
2927;1.9413;1.0378;4.4218
2928;1.4462;1.8964;3.9629
2929;1.4627;1.4917;4.6843
2930;-2.1699;1.4111;3.4117
2931;-1.5744;1.8919;3.7661
2932;-1.6639;1.468;4.379
2933;-2.639;0.83588;2.7912
2934;1.2477;2.322;3.2524
2935;1.7208;2.1797;2.7653
2936;-1.5783;1.0019;5.1248
2937;-0.81903;2.3492;3.6961
2938;0.70661;-0.41;6.4868
3008;1.88E-02;-1.46E-02;6.8241
